,instance,nnodes,nlps,stime,gap,ndomchgs,ncutoffs,walltime,proctime,objval
2847,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.0146251656115055,0.0146271609999644,25.0
2848,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",1,8,0.08,0.0,0,0,0.0913344416767358,0.0913366389999623,19.0
2849,"[[0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,3,0.06,0.0,0,0,0.0548437964171171,0.0548229290000108,20.0
2850,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,3,0.05,0.0,0,0,0.0459182225167751,0.0459212529999604,15.0
2851,"[[0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.01,0.0,0,0,0.015860054641962,0.0158616119999805,17.000000000000007
2852,"[[0. 1. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [1. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",3,54,0.59,0.0,3,1,0.6072146203368902,0.6071715909999966,38.0
2853,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 1. ... 0. 0. 1.]]",1,41,0.37,0.0,0,1,0.3864960223436355,0.3864898950000111,42.0
2854,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 1. 0.]]",1,40,0.36,0.0,0,1,0.3654299657791853,0.3654209330000526,31.0
2855,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.0152549911290407,0.0152585630000317,10.0
2856,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,41,0.4,0.0,0,0,0.40833954885602,0.4083025580000026,29.0
2857,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 0. 0.]]",1,1,0.02,0.0,0,0,0.016558364033699,0.0165534999999863,25.0
2858,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,4,0.04,0.0,0,0,0.0491057634353637,0.0491082679999976,24.999999999999982
2859,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",3,34,0.29,0.0,2,1,0.2912396099418401,0.2912329590000126,23.0
2860,"[[1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,2,0.04,0.0,0,0,0.0371703933924436,0.0371725979999837,25.0
2861,"[[1. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,7,0.13,0.0,0,0,0.1322178654372692,0.1322205810000127,29.000000000000004
2862,"[[1. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,31,0.25,0.0,0,0,0.2577616740018129,0.2577390170000058,31.0
2863,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 1. ... 0. 0. 1.]]",1,8,0.08,0.0,0,0,0.0867098085582256,0.0867125149999878,22.0
2864,"[[1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,6,0.07,0.0,0,0,0.0751856453716754,0.0751786120000019,18.0
2865,"[[0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]]",1,9,0.07,0.0,0,0,0.0747225582599639,0.0747255509999718,37.99999999999998
2866,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.0159437675029039,0.0159462310000435,23.0
2867,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]]",1,1,0.02,0.0,0,0,0.014806380495429,0.0148091319999821,18.0
2868,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]]",1,5,0.08,0.0,0,0,0.0797256175428628,0.0797183610000047,20.0
2869,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 0. ... 0. 0. 1.]]",1,8,0.13,0.0,0,0,0.1213640719652175,0.1213671429999863,21.000000000000007
2870,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,3,0.05,0.0,0,0,0.045196209102869,0.0451989690000118,15.999999999999996
2871,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,1,0.01,0.0,0,0,0.0146919526159763,0.0146937530000172,21.0
2872,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 1. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,35,0.37,0.0,1,0,0.3828065264970064,0.3827930649999871,39.0
2873,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,25,0.29,0.0,0,0,0.2855242472141981,0.2855196049999904,25.0
2874,"[[0. 1. 0. ... 1. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0152901224792003,0.0152927269999736,20.0
2875,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,5,0.05,0.0,0,0,0.0479019023478031,0.0479043020000062,23.0
2876,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,1,0.02,0.0,0,0,0.0171668510884046,0.0171690820000094,18.0
2877,"[[1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]]",1,4,0.03,0.0,0,0,0.0375167913734912,0.0375193710000303,19.0
2878,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,39,0.36,0.0,0,0,0.3657460585236549,0.3657500979999781,19.0
2879,"[[0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,1,0.02,0.0,0,0,0.0180424321442842,0.01804482,26.999999999999996
2880,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]]",1,42,0.36,0.0,0,0,0.3689125888049602,0.3688904719999755,25.0
2881,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,5,0.05,0.0,0,0,0.0588620919734239,0.0588656630000059,18.0
2882,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,17,0.21,0.0,0,0,0.2020307220518589,0.2020348919999719,27.0
2883,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",1,33,0.28,0.0,0,0,0.2795297708362341,0.2795266240000273,25.0
2884,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,9,0.13,0.0,0,0,0.1284642126411199,0.1284477570000035,24.0
2885,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,2,0.04,0.0,0,0,0.0361126977950334,0.0361136129999977,20.0
2886,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]]",1,1,0.02,0.0,0,0,0.0182827040553092,0.018284857000026,19.0
2887,"[[0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]]",1,4,0.06,0.0,0,0,0.061922587454319,0.0619252140000412,26.0
2888,"[[1. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,2,0.07,0.0,0,0,0.066842470318079,0.0668463330000008,24.0
2889,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,14,0.21,0.0,0,0,0.2046550810337066,0.2046348509999802,17.0
2890,"[[1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 1.]]",1,25,0.24,0.0,0,0,0.2626003921031952,0.2626023600000167,20.000000000000004
2891,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,2,0.08,0.0,0,0,0.0788524653762579,0.0788378710000188,29.0
2892,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]]",1,2,0.05,0.0,0,0,0.0470351707190275,0.047015961999989,24.0
2893,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,6,0.08,0.0,0,0,0.0779974311590194,0.0779786809999905,24.0
2894,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]]",1,3,0.07,0.0,0,0,0.0782161857932806,0.0781870179999941,26.0
2895,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 1.]]",1,5,0.05,0.0,0,0,0.0491420179605484,0.0491453779999915,21.0
2896,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,7,0.1,0.0,0,0,0.1084906850010156,0.1084843960000512,25.0
2897,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,29,0.3,0.0,0,0,0.2920488882809877,0.2920432789999836,30.0
2898,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,4,0.06,0.0,0,0,0.0674670375883579,0.0674697000000037,28.0
2899,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,2,0.02,0.0,0,0,0.0172598268836736,0.0172616259999927,18.0
2900,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 0. ... 0. 1. 0.]]",1,4,0.07,0.0,0,0,0.0753392931073904,0.0753421320000029,26.0
2901,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,26,0.3,0.0,0,0,0.3058491982519626,0.305853930000012,25.0
2902,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]]",1,5,0.08,0.0,0,0,0.081108508631587,0.0810882200000264,13.999999999999996
2903,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0179498717188835,0.0179526829999758,19.0
2904,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,3,0.05,0.0,0,0,0.0446265991777181,0.0446297020000088,28.0
2905,"[[0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.06,0.0,0,0,0.0582194123417139,0.0582219870000244,34.0
2906,"[[0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,6,0.1,0.0,0,0,0.104870643466711,0.1048740509999675,24.0
2907,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",3,46,0.38,0.0,3,1,0.3887625280767679,0.3887644239999872,25.0
2908,"[[0. 1. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,13,0.15,0.0,0,0,0.1625076401978731,0.1624519379999469,28.0
2909,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]]",1,7,0.07,0.0,0,0,0.0761032737791538,0.0761060579999934,23.0
2910,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,8,0.09,0.0,0,0,0.0909753926098346,0.0909503820000168,23.0
2911,"[[0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 1. 1.]]",1,44,0.47,0.0,0,1,0.4901511967182159,0.4901549789999535,41.0
2912,"[[1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.014669757336378,0.014672824999991,20.0
2913,"[[1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]]",1,27,0.29,0.0,0,0,0.2931001484394073,0.2931048620000069,26.0
2914,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]]",1,3,0.05,0.0,0,0,0.0475931707769632,0.0475956149999774,21.0
2915,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",1,2,0.04,0.0,0,0,0.0370828323066234,0.0370910870000216,25.0
2916,"[[0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]]",1,8,0.11,0.0,0,0,0.1171108316630125,0.1170891959999949,28.0
2917,"[[0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0150485783815383,0.0150645080000231,18.0
2918,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.05,0.0,0,0,0.0469794739037752,0.0469692830000099,23.99999999999997
2919,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,11,0.15,0.0,0,0,0.1542766988277435,0.1542791850000071,20.0
2920,"[[0. 1. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]]",1,2,0.03,0.0,0,0,0.030308922752738,0.0303111200000216,20.0
2921,"[[0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,7,0.09,0.0,0,0,0.0896610170602798,0.0896646730000156,24.0
