policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime,objval
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2768.lp,1,5,0.06,0.0,optimal,0,0,0.060363639146089554,0.060366593000026114,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2769.lp,1,2,0.04,0.0,optimal,0,0,0.04143056645989418,0.04143240399997694,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2770.lp,1,1,0.01,0.0,optimal,0,0,0.01478281244635582,0.0147851819999687,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2771.lp,1,7,0.11,0.0,optimal,0,0,0.10598787292838097,0.10598631599998498,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2772.lp,1,6,0.11,0.0,optimal,0,0,0.1080358512699604,0.10803824200002055,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2773.lp,1,2,0.04,0.0,optimal,0,0,0.042374780401587486,0.0423943099999633,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2774.lp,1,39,0.32,0.0,optimal,1,0,0.3162869717925787,0.3162719399999787,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2775.lp,1,6,0.05,0.0,optimal,0,0,0.04998472146689892,0.04998688599999923,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2776.lp,1,4,0.06,0.0,optimal,0,0,0.064917778596282,0.06492016499998954,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2777.lp,1,43,0.29,0.0,optimal,0,0,0.3040416520088911,0.3040454250000266,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2778.lp,1,33,0.24,0.0,optimal,0,1,0.26448057778179646,0.26447283600003857,33.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2779.lp,1,51,0.37,0.0,optimal,0,1,0.3810810409486294,0.3810483500000146,41.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2780.lp,3,41,0.34,0.0,optimal,4,0,0.3469547741115093,0.34695725800003174,30.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2781.lp,1,1,0.01,0.0,optimal,0,0,0.015524540096521378,0.015526616999977705,18.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2782.lp,1,6,0.07,0.0,optimal,0,0,0.07016113586723804,0.07016400300000214,30.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2783.lp,1,7,0.11,0.0,optimal,0,0,0.11443694494664669,0.11442931300001646,22.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2784.lp,1,1,0.01,0.0,optimal,0,0,0.014441587030887604,0.014443105999987438,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2785.lp,1,11,0.16,0.0,optimal,0,0,0.15708553418517113,0.1570890840000061,27.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2786.lp,1,5,0.07,0.0,optimal,0,0,0.0736902505159378,0.07367582199998424,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2787.lp,1,38,0.36,0.0,optimal,0,1,0.3749587554484606,0.37496146000000863,21.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2788.lp,1,2,0.05,0.0,optimal,0,0,0.04474544897675514,0.044748601000037524,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2789.lp,1,4,0.05,0.0,optimal,0,0,0.04743017442524433,0.04742585799999688,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2790.lp,1,3,0.05,0.0,optimal,0,0,0.054139237850904465,0.05414241599999059,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2791.lp,1,11,0.16,0.0,optimal,0,0,0.16206055507063866,0.1620578710000018,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2792.lp,1,5,0.06,0.0,optimal,0,0,0.062231579795479774,0.06223422099998288,25.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2793.lp,1,8,0.1,0.0,optimal,0,0,0.1050419732928276,0.10504505500000505,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2794.lp,1,1,0.01,0.0,optimal,0,0,0.01548079028725624,0.015483660999962012,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2795.lp,1,1,0.02,0.0,optimal,0,0,0.017123490571975708,0.017105853999964893,41.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2796.lp,1,3,0.04,0.0,optimal,0,0,0.03621147572994232,0.03621469399996613,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2797.lp,1,2,0.04,0.0,optimal,0,0,0.04387861490249634,0.04388079300002801,18.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2798.lp,1,1,0.01,0.0,optimal,0,0,0.015684358775615692,0.015686736000020574,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2799.lp,1,4,0.07,0.0,optimal,0,0,0.06967859156429768,0.069681753999987,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2800.lp,1,2,0.02,0.0,optimal,0,0,0.03358222357928753,0.03358509499997808,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2801.lp,1,33,0.3,0.0,optimal,0,0,0.30436695739626884,0.30436272000002873,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2802.lp,1,13,0.17,0.0,optimal,0,0,0.1684881392866373,0.16848128899999892,33.00000000000002
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2803.lp,1,2,0.01,0.0,optimal,0,0,0.01596653275191784,0.01595787299999074,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2804.lp,1,12,0.17,0.0,optimal,0,0,0.1776567604392767,0.1776596629999858,41.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2805.lp,1,1,0.01,0.0,optimal,0,0,0.014858562499284744,0.014860438000027898,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2806.lp,1,7,0.08,0.0,optimal,0,0,0.0864186231046915,0.08638916799998242,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2807.lp,1,7,0.11,0.0,optimal,0,0,0.1133357398211956,0.11333852600000682,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2808.lp,1,4,0.04,0.0,optimal,0,0,0.0375424288213253,0.037545475000001716,16.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2809.lp,1,3,0.03,0.0,optimal,0,0,0.03342159651219845,0.033424568999976145,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2810.lp,1,2,0.03,0.0,optimal,0,0,0.039707595482468605,0.03971062900001243,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2811.lp,1,1,0.01,0.0,optimal,0,0,0.014598732814192772,0.014600980000011532,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2812.lp,1,11,0.14,0.0,optimal,0,0,0.13765862584114075,0.13763301000000183,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2813.lp,1,1,0.02,0.0,optimal,0,0,0.015076804906129837,0.015079650000018319,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2814.lp,1,2,0.03,0.0,optimal,0,0,0.024106141179800034,0.024108172000012473,22.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2815.lp,1,5,0.08,0.0,optimal,0,0,0.07650028169155121,0.07650337199999058,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2816.lp,1,2,0.05,0.0,optimal,0,0,0.04453951492905617,0.0445421780000288,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2817.lp,1,23,0.22,0.0,optimal,0,0,0.22115818038582802,0.22116171100003612,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2818.lp,1,24,0.22,0.0,optimal,0,1,0.22263104654848576,0.22256019700000707,22.00000000000002
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2819.lp,1,5,0.04,0.0,optimal,0,0,0.048948127776384354,0.0489508550000437,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2820.lp,1,13,0.17,0.0,optimal,0,0,0.17146565206348896,0.17146943300002704,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2821.lp,1,1,0.01,0.0,optimal,0,0,0.01585942879319191,0.015862127000048076,15.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2822.lp,1,1,0.01,0.0,optimal,0,0,0.014831194654107094,0.014832794999961152,11.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2823.lp,1,8,0.08,0.0,optimal,0,0,0.07834829948842525,0.07835156399994503,26.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2824.lp,1,2,0.01,0.0,optimal,0,0,0.015596099197864532,0.015598687000021982,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2825.lp,1,8,0.1,0.0,optimal,0,0,0.09968060813844204,0.09968325800002731,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2826.lp,1,1,0.01,0.0,optimal,0,0,0.014884235337376595,0.014870257999973546,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2827.lp,1,45,0.35,0.0,optimal,1,1,0.3642205763608217,0.3641419290000272,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2828.lp,1,6,0.05,0.0,optimal,0,0,0.05919243209064007,0.059195598000030714,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2829.lp,1,2,0.04,0.0,optimal,0,0,0.041651370003819466,0.04165383100001918,28.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2830.lp,1,6,0.08,0.0,optimal,0,0,0.08072503842413425,0.08072820699999284,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2831.lp,1,1,0.01,0.0,optimal,0,0,0.014395466074347496,0.014398341999992681,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2832.lp,1,38,0.34,0.0,optimal,0,1,0.34082031063735485,0.34081427600000325,27.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2833.lp,1,16,0.19,0.0,optimal,0,0,0.19176334887742996,0.19177166800000123,26.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2834.lp,1,2,0.03,0.0,optimal,0,0,0.03572792932391167,0.035730966000016906,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2835.lp,1,4,0.07,0.0,optimal,0,0,0.07127858139574528,0.07128127800001494,22.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2836.lp,1,16,0.21,0.0,optimal,0,0,0.2207593210041523,0.2207571079999866,41.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2837.lp,1,35,0.27,0.0,optimal,0,0,0.28858204931020737,0.28857749500002683,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2838.lp,1,36,0.27,0.0,optimal,0,0,0.2704130746424198,0.27041761300000644,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2839.lp,1,5,0.06,0.0,optimal,0,0,0.055939871817827225,0.055942955000034544,18.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2840.lp,1,1,0.01,0.0,optimal,0,0,0.015334812924265862,0.015337998000006792,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2841.lp,1,3,0.04,0.0,optimal,0,0,0.03249583765864372,0.03249836999998479,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2842.lp,3,48,0.41,0.0,optimal,2,0,0.4179123491048813,0.41787859999999455,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2843.lp,1,41,0.3,0.0,optimal,0,0,0.3126473221927881,0.3126408900000115,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2844.lp,1,7,0.06,0.0,optimal,0,0,0.06899148784577847,0.06899403400001347,25.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2845.lp,1,5,0.06,0.0,optimal,0,0,0.06403656117618084,0.06403982199998381,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2846.lp,1,1,0.02,0.0,optimal,0,0,0.015285646542906761,0.015287861999979668,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2847.lp,1,40,0.37,0.0,optimal,0,1,0.3826100043952465,0.3825938989999713,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2848.lp,1,1,0.01,0.0,optimal,0,0,0.014625165611505508,0.014627160999964417,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2849.lp,1,8,0.08,0.0,optimal,0,0,0.09133444167673588,0.09133663899996236,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2850.lp,1,3,0.06,0.0,optimal,0,0,0.05484379641711712,0.054822929000010845,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2851.lp,1,3,0.05,0.0,optimal,0,0,0.04591822251677513,0.045921252999960416,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2852.lp,1,2,0.01,0.0,optimal,0,0,0.01586005464196205,0.015861611999980596,17.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2853.lp,3,54,0.59,0.0,optimal,3,1,0.6072146203368902,0.6071715909999966,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2854.lp,1,41,0.37,0.0,optimal,0,1,0.38649602234363556,0.3864898950000111,42.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2855.lp,1,40,0.36,0.0,optimal,0,1,0.3654299657791853,0.36542093300005263,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2856.lp,1,1,0.01,0.0,optimal,0,0,0.015254991129040718,0.0152585630000317,10.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2857.lp,1,41,0.4,0.0,optimal,0,0,0.40833954885602,0.4083025580000026,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2858.lp,1,1,0.02,0.0,optimal,0,0,0.016558364033699036,0.016553499999986343,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2859.lp,1,4,0.04,0.0,optimal,0,0,0.04910576343536377,0.04910826799999768,24.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2860.lp,3,34,0.29,0.0,optimal,2,1,0.29123960994184017,0.29123295900001267,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2861.lp,1,2,0.04,0.0,optimal,0,0,0.03717039339244366,0.037172597999983736,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2862.lp,1,7,0.13,0.0,optimal,0,0,0.1322178654372692,0.13222058100001277,29.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2863.lp,1,31,0.25,0.0,optimal,0,0,0.25776167400181293,0.2577390170000058,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2864.lp,1,8,0.08,0.0,optimal,0,0,0.08670980855822563,0.08671251499998789,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2865.lp,1,6,0.07,0.0,optimal,0,0,0.07518564537167549,0.07517861200000198,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2866.lp,1,9,0.07,0.0,optimal,0,0,0.07472255825996399,0.0747255509999718,37.99999999999998
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2867.lp,1,1,0.01,0.0,optimal,0,0,0.01594376750290394,0.015946231000043554,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2868.lp,1,1,0.02,0.0,optimal,0,0,0.014806380495429039,0.014809131999982128,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2869.lp,1,5,0.08,0.0,optimal,0,0,0.07972561754286289,0.07971836100000473,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2870.lp,1,8,0.13,0.0,optimal,0,0,0.12136407196521759,0.1213671429999863,21.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2871.lp,1,3,0.05,0.0,optimal,0,0,0.045196209102869034,0.04519896900001186,15.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2872.lp,1,1,0.01,0.0,optimal,0,0,0.014691952615976334,0.014693753000017296,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2873.lp,1,35,0.37,0.0,optimal,1,0,0.3828065264970064,0.3827930649999871,39.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2874.lp,1,25,0.29,0.0,optimal,0,0,0.2855242472141981,0.2855196049999904,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2875.lp,1,1,0.02,0.0,optimal,0,0,0.015290122479200363,0.015292726999973638,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2876.lp,1,5,0.05,0.0,optimal,0,0,0.047901902347803116,0.04790430200000628,23.0
